id;layer;house_size;quarter;Settlement;site_name_ill;culture
1481;2013_probable_structures;27,687 ;K;Nebelivka;Nebelivka;Trypillia
1482;2013_probable_structures;39,912 ;K;Nebelivka;Nebelivka;Trypillia
1483;2013_probable_structures;41,960 ;K;Nebelivka;Nebelivka;Trypillia
1484;2013_probable_structures;41,383 ;J;Nebelivka;Nebelivka;Trypillia
1485;2013_probable_structures;86,155 ;I;Nebelivka;Nebelivka;Trypillia
1486;2013_probable_structures;15,858 ;F;Nebelivka;Nebelivka;Trypillia
1487;2013_probable_structures;25,148 ;F;Nebelivka;Nebelivka;Trypillia
1488;2013_probable_structures;77,403 ;D;Nebelivka;Nebelivka;Trypillia
1489;2013_probable_structures;39,380 ;D;Nebelivka;Nebelivka;Trypillia
1490;2013_probable_structures;61,810 ;D;Nebelivka;Nebelivka;Trypillia
1491;2013_probable_structures;61,212 ;D;Nebelivka;Nebelivka;Trypillia
1492;2013_probable_structures;36,081 ;D;Nebelivka;Nebelivka;Trypillia
1493;2013_probable_structures;20,205 ;B;Nebelivka;Nebelivka;Trypillia
1494;2013_probable_structures;14,719 ;L;Nebelivka;Nebelivka;Trypillia
1495;2013_probable_structures;18,274 ;L;Nebelivka;Nebelivka;Trypillia
1496;2013_probable_structures;25,456 ;K;Nebelivka;Nebelivka;Trypillia
1497;2013_probable_structures;55,274 ;J;Nebelivka;Nebelivka;Trypillia
1498;2013_probable_structures;54,796 ;I;Nebelivka;Nebelivka;Trypillia
1499;2013_probable_structures;71,441 ;I;Nebelivka;Nebelivka;Trypillia
1500;2013_probable_structures;74,652 ;H;Nebelivka;Nebelivka;Trypillia
1501;2013_probable_structures;61,162 ;C;Nebelivka;Nebelivka;Trypillia
1502;2013_unburnt_structures;82,213 ;I;Nebelivka;Nebelivka;Trypillia
1503;2013_unburnt_structures;102,067 ;I;Nebelivka;Nebelivka;Trypillia
1504;2013_unburnt_structures;71,035 ;D;Nebelivka;Nebelivka;Trypillia
1505;2013_unburnt_structures;62,889 ;D;Nebelivka;Nebelivka;Trypillia
1506;2013_unburnt_structures;49,433 ;D;Nebelivka;Nebelivka;Trypillia
1507;2013_unburnt_structures;148,195 ;F;Nebelivka;Nebelivka;Trypillia
1508;2013_unburnt_structures;58,969 ;G;Nebelivka;Nebelivka;Trypillia
1509;2013_unburnt_structures;49,700 ;B;Nebelivka;Nebelivka;Trypillia
1510;2013_unburnt_structures;46,994 ;B;Nebelivka;Nebelivka;Trypillia
1511;2013_unburnt_structures;62,995 ;F;Nebelivka;Nebelivka;Trypillia
1512;2013_unburnt_structures;87,774 ;F;Nebelivka;Nebelivka;Trypillia
1513;2013_unburnt_structures;59,673 ;E;Nebelivka;Nebelivka;Trypillia
1514;2013_unburnt_structures;47,061 ;E;Nebelivka;Nebelivka;Trypillia
1515;2013_unburnt_structures;38,924 ;E;Nebelivka;Nebelivka;Trypillia
1516;2013_unburnt_structures;37,181 ;E;Nebelivka;Nebelivka;Trypillia
1517;2013_unburnt_structures;29,935 ;E;Nebelivka;Nebelivka;Trypillia
1518;2013_unburnt_structures;40,093 ;E;Nebelivka;Nebelivka;Trypillia
1519;2013_unburnt_structures;47,259 ;G;Nebelivka;Nebelivka;Trypillia
1520;2013_unburnt_structures;56,939 ;F;Nebelivka;Nebelivka;Trypillia
1521;2013_unburnt_structures;38,363 ;F;Nebelivka;Nebelivka;Trypillia
1522;2013_unburnt_structures;43,304 ;H;Nebelivka;Nebelivka;Trypillia
1523;2013_unburnt_structures;53,038 ;H;Nebelivka;Nebelivka;Trypillia
1524;2013_unburnt_structures;40,489 ;H;Nebelivka;Nebelivka;Trypillia
1525;2013_unburnt_structures;52,279 ;H;Nebelivka;Nebelivka;Trypillia
1526;2013_unburnt_structures;67,133 ;H;Nebelivka;Nebelivka;Trypillia
1527;2013_unburnt_structures;70,741 ;H;Nebelivka;Nebelivka;Trypillia
1528;2013_unburnt_structures;40,377 ;J;Nebelivka;Nebelivka;Trypillia
1529;2013_unburnt_structures;41,468 ;J;Nebelivka;Nebelivka;Trypillia
1530;2013_unburnt_structures;137,374 ;J;Nebelivka;Nebelivka;Trypillia
1532;2013_unburnt_structures;26,961 ;K;Nebelivka;Nebelivka;Trypillia
1533;2013_unburnt_structures;79,925 ;L;Nebelivka;Nebelivka;Trypillia
1534;2013_unburnt_structures;13,711 ;I;Nebelivka;Nebelivka;Trypillia
1535;2013_unburnt_structures;48,370 ;H;Nebelivka;Nebelivka;Trypillia
1536;2013_unburnt_structures;90,340 ;H;Nebelivka;Nebelivka;Trypillia
1537;2013_unburnt_structures;64,822 ;H;Nebelivka;Nebelivka;Trypillia
1538;2013_unburnt_structures;97,329 ;H;Nebelivka;Nebelivka;Trypillia
1539;2013_unburnt_structures;70,469 ;G;Nebelivka;Nebelivka;Trypillia
1540;2013_unburnt_structures;97,638 ;F;Nebelivka;Nebelivka;Trypillia
1541;2013_unburnt_structures;40,388 ;C;Nebelivka;Nebelivka;Trypillia
1543;2013_unburnt_structures;76,140 ;F;Nebelivka;Nebelivka;Trypillia
1544;2013_unburnt_structures;51,239 ;E;Nebelivka;Nebelivka;Trypillia
1545;2013_unburnt_structures;132,366 ;D;Nebelivka;Nebelivka;Trypillia
1546;2013_unburnt_structures;40,354 ;F;Nebelivka;Nebelivka;Trypillia
1547;2013_unburnt_structures;46,135 ;G;Nebelivka;Nebelivka;Trypillia
1548;2013_unburnt_structures;68,791 ;I;Nebelivka;Nebelivka;Trypillia
1549;2013_unburnt_structures;159,529 ;G;Nebelivka;Nebelivka;Trypillia
1551;2013_unburnt_structures;136,585 ;H;Nebelivka;Nebelivka;Trypillia
1552;2013_unburnt_structures;351,127 ;I;Nebelivka;Nebelivka;Trypillia
1553;2013_unburnt_structures;60,695 ;J;Nebelivka;Nebelivka;Trypillia
1554;2013_unburnt_structures;16,874 ;H;Nebelivka;Nebelivka;Trypillia
1555;2013_unburnt_structures;34,107 ;G;Nebelivka;Nebelivka;Trypillia
1556;2013_unburnt_structures;37,603 ;B;Nebelivka;Nebelivka;Trypillia
1557;Mega_structure;1120,000 ;NA;Nebelivka;Nebelivka;Trypillia
1;Altgrabung_Haus;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
2;Altgrabung_Haus;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
3;Altgrabung_Haus;77,000 ;NA;Maidanetske;Maidanetske;Trypillia
4;Altgrabung_Haus;80,000 ;NA;Maidanetske;Maidanetske;Trypillia
5;Altgrabung_Haus;89,000 ;NA;Maidanetske;Maidanetske;Trypillia
6;Altgrabung_Haus;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
7;Altgrabung_Haus;112,000 ;NA;Maidanetske;Maidanetske;Trypillia
8;Altgrabung_Haus;85,000 ;NA;Maidanetske;Maidanetske;Trypillia
9;Altgrabung_Haus;100,000 ;NA;Maidanetske;Maidanetske;Trypillia
10;Altgrabung_Haus;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
11;Altgrabung_Haus;31,000 ;NA;Maidanetske;Maidanetske;Trypillia
12;Altgrabung_Haus;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
13;Altgrabung_Haus;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
14;Altgrabung_Haus;78,000 ;NA;Maidanetske;Maidanetske;Trypillia
15;Altgrabung_Haus;57,000 ;NA;Maidanetske;Maidanetske;Trypillia
16;Altgrabung_Haus;97,000 ;NA;Maidanetske;Maidanetske;Trypillia
17;Altgrabung_Haus;87,000 ;NA;Maidanetske;Maidanetske;Trypillia
18;Altgrabung_Haus;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
19;Altgrabung_Haus;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
20;Altgrabung_Haus;27,000 ;NA;Maidanetske;Maidanetske;Trypillia
21;Altgrabung_Haus;22,000 ;NA;Maidanetske;Maidanetske;Trypillia
22;Altgrabung_Haus;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
23;Altgrabung_Haus;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
24;Altgrabung_Haus;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
25;Altgrabung_Haus;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
26;Altgrabung_Haus;33,000 ;NA;Maidanetske;Maidanetske;Trypillia
27;Altgrabung_Haus;110,000 ;NA;Maidanetske;Maidanetske;Trypillia
28;Altgrabung_Haus;121,000 ;NA;Maidanetske;Maidanetske;Trypillia
29;Altgrabung_Haus;123,000 ;NA;Maidanetske;Maidanetske;Trypillia
30;Altgrabung_Haus;96,000 ;NA;Maidanetske;Maidanetske;Trypillia
31;Altgrabung_Haus;80,000 ;NA;Maidanetske;Maidanetske;Trypillia
32;Altgrabung_Haus;55,000 ;NA;Maidanetske;Maidanetske;Trypillia
33;Altgrabung_Haus;112,000 ;NA;Maidanetske;Maidanetske;Trypillia
34;Altgrabung_Haus;92,000 ;NA;Maidanetske;Maidanetske;Trypillia
35;Altgrabung_Haus;26,000 ;NA;Maidanetske;Maidanetske;Trypillia
36;haus_unverbrannt;89,000 ;NA;Maidanetske;Maidanetske;Trypillia
37;haus_unverbrannt;62,000 ;NA;Maidanetske;Maidanetske;Trypillia
38;haus_unverbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
39;haus_unverbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
40;haus_unverbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
41;haus_unverbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
42;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
43;haus_unverbrannt;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
44;haus_unverbrannt;44,000 ;NA;Maidanetske;Maidanetske;Trypillia
45;haus_unverbrannt;47,000 ;NA;Maidanetske;Maidanetske;Trypillia
46;haus_unverbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
47;haus_unverbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
48;haus_unverbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
49;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
50;haus_unverbrannt;37,000 ;NA;Maidanetske;Maidanetske;Trypillia
51;haus_unverbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
52;haus_unverbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
53;haus_unverbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
54;haus_unverbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
55;haus_unverbrannt;71,000 ;NA;Maidanetske;Maidanetske;Trypillia
56;haus_unverbrannt;56,000 ;NA;Maidanetske;Maidanetske;Trypillia
57;haus_unverbrannt;86,000 ;NA;Maidanetske;Maidanetske;Trypillia
58;haus_unverbrannt;66,000 ;NA;Maidanetske;Maidanetske;Trypillia
59;haus_unverbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
60;haus_unverbrannt;44,000 ;NA;Maidanetske;Maidanetske;Trypillia
61;haus_unverbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
62;haus_unverbrannt;34,000 ;NA;Maidanetske;Maidanetske;Trypillia
63;haus_unverbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
64;haus_unverbrannt;67,000 ;NA;Maidanetske;Maidanetske;Trypillia
65;haus_unverbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
66;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
67;haus_unverbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
68;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
69;haus_unverbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
70;haus_unverbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
71;haus_unverbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
72;haus_unverbrannt;37,000 ;NA;Maidanetske;Maidanetske;Trypillia
73;haus_unverbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
74;haus_unverbrannt;119,000 ;NA;Maidanetske;Maidanetske;Trypillia
75;haus_unverbrannt;27,000 ;NA;Maidanetske;Maidanetske;Trypillia
76;haus_unverbrannt;25,000 ;NA;Maidanetske;Maidanetske;Trypillia
77;haus_unverbrannt;32,000 ;NA;Maidanetske;Maidanetske;Trypillia
78;haus_unverbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
79;haus_unverbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
80;haus_unverbrannt;25,000 ;NA;Maidanetske;Maidanetske;Trypillia
81;haus_unverbrannt;30,000 ;NA;Maidanetske;Maidanetske;Trypillia
82;haus_unverbrannt;30,000 ;NA;Maidanetske;Maidanetske;Trypillia
83;haus_unverbrannt;44,000 ;NA;Maidanetske;Maidanetske;Trypillia
84;haus_unverbrannt;27,000 ;NA;Maidanetske;Maidanetske;Trypillia
85;haus_unverbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
86;haus_unverbrannt;30,000 ;NA;Maidanetske;Maidanetske;Trypillia
87;haus_unverbrannt;43,000 ;NA;Maidanetske;Maidanetske;Trypillia
88;haus_unverbrannt;61,000 ;NA;Maidanetske;Maidanetske;Trypillia
89;haus_unverbrannt;32,000 ;NA;Maidanetske;Maidanetske;Trypillia
90;haus_unverbrannt;34,000 ;NA;Maidanetske;Maidanetske;Trypillia
91;haus_unverbrannt;27,000 ;NA;Maidanetske;Maidanetske;Trypillia
92;haus_unverbrannt;32,000 ;NA;Maidanetske;Maidanetske;Trypillia
93;haus_unverbrannt;32,000 ;NA;Maidanetske;Maidanetske;Trypillia
94;haus_unverbrannt;29,000 ;NA;Maidanetske;Maidanetske;Trypillia
95;haus_unverbrannt;37,000 ;NA;Maidanetske;Maidanetske;Trypillia
96;haus_unverbrannt;32,000 ;NA;Maidanetske;Maidanetske;Trypillia
97;haus_unverbrannt;35,000 ;NA;Maidanetske;Maidanetske;Trypillia
98;haus_unverbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
99;haus_unverbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
100;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
101;haus_unverbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
102;haus_unverbrannt;52,000 ;NA;Maidanetske;Maidanetske;Trypillia
103;haus_unverbrannt;27,000 ;NA;Maidanetske;Maidanetske;Trypillia
104;haus_unverbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
105;haus_unverbrannt;65,000 ;NA;Maidanetske;Maidanetske;Trypillia
106;haus_unverbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
107;haus_unverbrannt;64,000 ;NA;Maidanetske;Maidanetske;Trypillia
108;haus_unverbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
109;haus_unverbrannt;30,000 ;NA;Maidanetske;Maidanetske;Trypillia
110;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
111;haus_unverbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
112;haus_unverbrannt;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
113;haus_unverbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
114;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
115;haus_unverbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
116;haus_unverbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
117;haus_unverbrannt;58,000 ;NA;Maidanetske;Maidanetske;Trypillia
118;haus_unverbrannt;30,000 ;NA;Maidanetske;Maidanetske;Trypillia
119;haus_unverbrannt;22,000 ;NA;Maidanetske;Maidanetske;Trypillia
120;haus_unverbrannt;28,000 ;NA;Maidanetske;Maidanetske;Trypillia
121;haus_unverbrannt;25,000 ;NA;Maidanetske;Maidanetske;Trypillia
122;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
123;haus_unverbrannt;33,000 ;NA;Maidanetske;Maidanetske;Trypillia
124;haus_unverbrannt;29,000 ;NA;Maidanetske;Maidanetske;Trypillia
125;haus_unverbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
126;haus_unverbrannt;49,000 ;NA;Maidanetske;Maidanetske;Trypillia
127;haus_unverbrannt;19,000 ;NA;Maidanetske;Maidanetske;Trypillia
128;haus_unverbrannt;35,000 ;NA;Maidanetske;Maidanetske;Trypillia
129;haus_unverbrannt;31,000 ;NA;Maidanetske;Maidanetske;Trypillia
130;haus_unverbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
131;haus_unverbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
132;haus_unverbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
133;haus_unverbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
134;haus_unverbrannt;60,000 ;NA;Maidanetske;Maidanetske;Trypillia
135;haus_unverbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
136;haus_unverbrannt;32,000 ;NA;Maidanetske;Maidanetske;Trypillia
137;haus_unverbrannt;59,000 ;NA;Maidanetske;Maidanetske;Trypillia
138;haus_unverbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
139;haus_unverbrannt;30,000 ;NA;Maidanetske;Maidanetske;Trypillia
140;haus_unverbrannt;72,000 ;NA;Maidanetske;Maidanetske;Trypillia
141;haus_unverbrannt;75,000 ;NA;Maidanetske;Maidanetske;Trypillia
142;haus_unverbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
143;haus_unverbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
144;haus_unverbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
145;haus_unverbrannt;133,000 ;NA;Maidanetske;Maidanetske;Trypillia
146;haus_unverbrannt;103,000 ;NA;Maidanetske;Maidanetske;Trypillia
147;haus_unverbrannt;68,000 ;NA;Maidanetske;Maidanetske;Trypillia
148;haus_unverbrannt;114,000 ;NA;Maidanetske;Maidanetske;Trypillia
149;haus_unverbrannt;139,000 ;NA;Maidanetske;Maidanetske;Trypillia
150;haus_unverbrannt;63,000 ;NA;Maidanetske;Maidanetske;Trypillia
151;haus_unverbrannt;48,000 ;NA;Maidanetske;Maidanetske;Trypillia
152;haus_unverbrannt;36,000 ;NA;Maidanetske;Maidanetske;Trypillia
153;haus_unverbrannt;50,000 ;NA;Maidanetske;Maidanetske;Trypillia
154;haus_unverbrannt;33,000 ;NA;Maidanetske;Maidanetske;Trypillia
155;haus_unverbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
156;haus_unverbrannt;45,000 ;NA;Maidanetske;Maidanetske;Trypillia
157;haus_unverbrannt;37,000 ;NA;Maidanetske;Maidanetske;Trypillia
158;haus_unverbrannt;20,000 ;NA;Maidanetske;Maidanetske;Trypillia
159;haus_unverbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
160;haus_unverbrannt;44,000 ;NA;Maidanetske;Maidanetske;Trypillia
161;haus_unverbrannt;35,000 ;NA;Maidanetske;Maidanetske;Trypillia
162;haus_unverbrannt;42,000 ;NA;Maidanetske;Maidanetske;Trypillia
163;haus_unverbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
164;haus_unverbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
165;haus_unverbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
166;haus_unverbrannt;39,000 ;NA;Maidanetske;Maidanetske;Trypillia
167;haus_unverbrannt;51,000 ;NA;Maidanetske;Maidanetske;Trypillia
168;haus_unverbrannt;46,000 ;NA;Maidanetske;Maidanetske;Trypillia
169;haus_unverbrannt;69,000 ;NA;Maidanetske;Maidanetske;Trypillia
170;haus_unverbrannt;33,000 ;NA;Maidanetske;Maidanetske;Trypillia
171;haus_unverbrannt;40,000 ;NA;Maidanetske;Maidanetske;Trypillia
172;haus_unverbrannt;41,000 ;NA;Maidanetske;Maidanetske;Trypillia
173;haus_unverbrannt;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
174;haus_unverbrannt;53,000 ;NA;Maidanetske;Maidanetske;Trypillia
175;haus_unverbrannt;38,000 ;NA;Maidanetske;Maidanetske;Trypillia
176;haus_unverbrannt;54,000 ;NA;Maidanetske;Maidanetske;Trypillia
